rid,title,english,synonyms,meaning,conjugation,likes,views,createdAt,updatedAt
9299,mlombo,cooked baobab leaves used as vegetables,,majani ya mbuyu yaliyopikwa na kuwa mboga,,0,0,2023-02-19 13:59:47.11+00,2023-02-19 13:59:47.11+00
9300,mlongama,tree whose bark is ground to get yellow dye,,mti wenye magome ambayo husagwa ili kupata rangi ya manjano,,0,0,2023-02-19 13:59:47.11+00,2023-02-19 13:59:47.11+00
9301,mlonge,soft tree with light leaves used as vegetables,mlonje,mti laini wenye majani mepesi na yanayofanywa mboga unaozaa matunda marefu yanayoitwa singu na mara nyingi hutumiwa kujengea ua wa nyumba na kutengenezea dawa mbalimbali,,0,0,2023-02-19 13:59:47.11+00,2023-02-19 13:59:47.11+00
9302,mloto,second line in a poem with three or more lines per verse,,mstari wa pili katika shairi la mistari mitatu au zaidi kwa kila ubeti,,0,0,2023-02-19 13:59:47.11+00,2023-02-19 13:59:47.11+00
9303,mlowezi,immigrant,setla,mtu aliyehamia nchi ya kigeni na kufanya maskani yake huko: Marekani ni nchi iliyoasisiwa na walowezi kutoka Uingereza.,,0,0,2023-02-19 13:59:47.11+00,2023-02-19 13:59:47.11+00
9304,mlozi,almond tree,,"mti wenye matunda yaliyo na kiini kama cha kungu, mti unaozaa lozi",,0,0,2023-02-19 13:59:47.11+00,2023-02-19 13:59:47.11+00
9305,mlozi,wizard,,"mtu anayeloga watu wengine, mtu anayetumia uchawi kudhuru watu wengine",,0,0,2023-02-19 13:59:47.11+00,2023-02-19 13:59:47.11+00
9306,mlumbaji,eloquent speaker| famous poet reciter,,"mtu hodari wa kusema kwenye majadiliano, mtambaji maarufu wa mashairi",,0,0,2023-02-19 13:59:47.11+00,2023-02-19 13:59:47.11+00
9307,mlumbi,eloquent speaker,,msemaji hodari,,0,0,2023-02-19 13:59:47.11+00,2023-02-19 13:59:47.11+00
9308,mlundikano,pile,,mkusanyiko wa vitu vingi pamoja,,0,0,2023-02-19 13:59:47.11+00,2023-02-19 13:59:47.11+00
9309,mlungizi,follower,mfuasi,mtu anayemfuata kiongozi fulani,,0,0,2023-02-19 13:59:47.11+00,2023-02-19 13:59:47.11+00
9310,mlungula,bribe,rushwa,kitu kama vile fedha au huduma anayopewa mtu ili kutoa upendeleo kwa aliyetoa,,0,0,2023-02-19 13:59:47.11+00,2023-02-19 13:59:47.11+00
9311,mlupo,promiscuous girl,,"msichana mkware, msichana anayejirahisisha kwa wanaume ili afanye nao ngono",,0,0,2023-02-19 13:59:47.11+00,2023-02-19 13:59:47.11+00
9312,mluzi,thin sound from squeezed lips,mbinja,sauti nyembamba inayotoka katika midomo iliyofinywa na kuacha tundu nyembamba,,0,0,2023-02-19 13:59:47.11+00,2023-02-19 13:59:47.11+00
9313,mmachinga,street vendor,mchuuzi,"mfanyabiashara ndogondogo anayetembeza bidhaa zake kutafuta wateja, mfanyabiashara anayeuza bidhaa kwenye magenge au njiani",,0,0,2023-02-19 13:59:47.11+00,2023-02-19 13:59:47.11+00
9314,mmaka,plant that grows or is planted in cemeteries,msanapiti,mmea unaoota au kupandwa makaburini,,0,0,2023-02-19 13:59:47.11+00,2023-02-19 13:59:47.11+00
9315,Mmanga,Arab from Oman,,Mwarabu mwenye asili ya Oman,,0,0,2023-02-19 13:59:47.11+00,2023-02-19 13:59:47.11+00
9316,Mmarekani,American,,mtu aliye raia wa nchi ya Marekani,,0,0,2023-02-19 13:59:47.11+00,2023-02-19 13:59:47.11+00
9317,Mmasiya,Christian believer,Mkristo,muumini wa dini ya Kikristo,,0,0,2023-02-19 13:59:47.11+00,2023-02-19 13:59:47.11+00
9318,mmavimavi,climbing plant whose crushed leaves smell like chicken droppings,,mmea unaotambaa ambao majani yake yakipondwa hutoa harufu ya mavi ya kuku,,0,0,2023-02-19 13:59:47.11+00,2023-02-19 13:59:47.11+00
9319,mmbea,gossip,,mtu mwenye tabia ya kutafuta habari za watu na kuzisambaza,,0,0,2023-02-19 13:59:47.11+00,2023-02-19 13:59:47.11+00
9320,mmbuji,neat person,"mlimbwende, maridadi",mtu nadhifu,,0,0,2023-02-19 13:59:47.11+00,2023-02-19 13:59:47.11+00
9321,mmea,plant,,"kitu chenye mizizi, shina, matawi na majani ambacho kina uhai na hutoa mbegu",,0,0,2023-02-19 13:59:47.11+00,2023-02-19 13:59:47.11+00
9322,mmego,handful| cutting a portion of something,,"kitu kilichomegwa| ukataji wa sehemu ya bonge la kitu kwa mfano ugali, unga wa ngano uliokandwa na kadhalika; tendo la kumega",,0,0,2023-02-19 13:59:47.111+00,2023-02-19 13:59:47.111+00
9323,mmeng'enyo,chewing action| digestion,,tendo la kumeng''enya| usagaji wa chakula unaofanyika tumboni mwa binadamu ili mwili uweze kukitumia,,0,0,2023-02-19 13:59:47.111+00,2023-02-19 13:59:47.111+00
9324,mmenyuko,chemical reaction,,mliko wa elementi unaotokea wakati elementi mbili zinapopambananishwa kwenye elektroliti,,0,0,2023-02-19 13:59:47.111+00,2023-02-19 13:59:47.111+00
9325,mmeo,voracious eater,"mlafi, mroho",mtu anayependa kula sana aghalabu kwa pupa,,0,0,2023-02-19 13:59:47.111+00,2023-02-19 13:59:47.111+00
9326,mmilikaji,owner,,"mtu mwenye mali, mtu anayemiliki mali au utajiri fulani",,0,0,2023-02-19 13:59:47.111+00,2023-02-19 13:59:47.111+00
9327,mmiminiko,pouring action,,"utiririshaji wa kitu cha majimaji, tendo la kumimina",,0,0,2023-02-19 13:59:47.111+00,2023-02-19 13:59:47.111+00
9328,mmomonyoko,erosion| moral decay,upotokaji,umegukaji wa ardhi unaosababishwa na kutiririka kwa maji: Mvua kubwa zilisababisha mmomonyoko wa udongo shambani.| hali ya kuharibika kwa tabia: Filamu za kigeni husababisha mmomonyoko wa maadili miongoni mwa vijana.,,0,0,2023-02-19 13:59:47.111+00,2023-02-19 13:59:47.111+00
9329,mmoyomoyo,plant whose roots are medicine and fruits are used for washing clothes like soap,"mmwaka, mharita",mmea ambao mizizi yake ni dawa na matunda yake hutumiwa kufulia nguo kama sabuni,,0,0,2023-02-19 13:59:47.111+00,2023-02-19 13:59:47.111+00
9330,mmung'unye,climbing plant that produces mamung'unya fruits,,mmea unaotambaa wenye kuzaa mamung''unya,,0,0,2023-02-19 13:59:47.111+00,2023-02-19 13:59:47.111+00
9331,mmwagiko,spilling,,"utawanyikaji wa vitu vya punjepunje, majimaji au vya ungaunga; tendo la kumwagika",,0,0,2023-02-19 13:59:47.111+00,2023-02-19 13:59:47.111+00
9332,mmwaka,mmoyomoyo plant,mharita,mmoyomoyo,,0,0,2023-02-19 13:59:47.111+00,2023-02-19 13:59:47.111+00
9333,mmwangaluchi,climbing plant that produces bean-like seeds,"mtipitipi, mturituri",mmea unaotambaa na kuzaa mbegu kama za kunde,,0,0,2023-02-19 13:59:47.111+00,2023-02-19 13:59:47.111+00
9334,mmweko,flashing light,,mwangaza unaotoka na kuzimika harakaharaka: Mmweko wa radi ulionekana usiku.,,0,0,2023-02-19 13:59:47.111+00,2023-02-19 13:59:47.111+00
9335,mnaa,cruel person,,"mtu jeuri na dhalimu, mtu mkorofi",,0,0,2023-02-19 13:59:47.111+00,2023-02-19 13:59:47.111+00
9336,mnada,auction,,uuzaji wa vitu kwa kuzabuni,,0,0,2023-02-19 13:59:47.111+00,2023-02-19 13:59:47.111+00
9337,mnadani,auction place,,mahali ambapo bidhaa huuzwa kwa kushindania bei,,0,0,2023-02-19 13:59:47.111+00,2023-02-19 13:59:47.111+00
9338,mnadhimu mkuu,senior military officer,,ofisa wa jeshi wa cheo cha juu aliye chini ya mkuu wa majeshi: Rais amewateua wakuu wa majeshi na mnadhimu mkuu.,,0,0,2023-02-19 13:59:47.207+00,2023-02-19 13:59:47.207+00
9339,mnadi,announcer| auctioneer,,mtu anayetangazia watu jambo kwa sauti:Tuliamka tulipomsikia mnadi swala.| mtu anayeuza vitu kwa kutangaza bei kwa njia ya mnada,,0,0,2023-02-19 13:59:47.207+00,2023-02-19 13:59:47.207+00
9340,mnadishaji,auctioneer,,mtu anayeuza vitu kwa kutangaza bei kwenye mnada,,0,0,2023-02-19 13:59:47.207+00,2023-02-19 13:59:47.207+00
9341,mnafiki,hypocrite,mzandiki,mtu anayefanya jambo kinyume na anavyoahidi,,0,0,2023-02-19 13:59:47.207+00,2023-02-19 13:59:47.207+00
9342,mnajimu,astrologer| astronomer,,mtu mwenye elimu ya kutabiri matukio kwa kutumia elimu ya nyota| mtu aliye na maarifa ya mienendo ya nyota,,0,0,2023-02-19 13:59:47.207+00,2023-02-19 13:59:47.207+00
9343,mnamo,ship's gunwale,,ukingo wa jahazi au dau,,0,0,2023-02-19 13:59:47.207+00,2023-02-19 13:59:47.207+00
9344,mnamo,around (time period),,katika kipindi maalumu: Nitawasili mnamo saa mbili asubuhi.,,0,0,2023-02-19 13:59:47.207+00,2023-02-19 13:59:47.207+00
9345,mnana,yellow dye for decorating leather,,rangi ya manjano itumiwayo kurembesha ukili,,0,0,2023-02-19 13:59:47.207+00,2023-02-19 13:59:47.207+00
9346,mnana,yellow weaver bird,,ndege wa jamii ya nyomvi mwenye rangi ya manjano,,0,0,2023-02-19 13:59:47.207+00,2023-02-19 13:59:47.207+00
9347,mnanaa,plant with leaves and flowers whose scent intoxicates,,mmea wenye majani na maua ambayo yakifikichwa harufu yake hulewesha na kumfanya mtu kupoteza fahamu,,0,0,2023-02-19 13:59:47.207+00,2023-02-19 13:59:47.207+00
9348,mnanasi,pineapple plant,,mmea unaofanana na mkonge ambao huzaa tunda lenye mibamiba ambalo likichongwa nyama yake huwa na maji matamu sana,,0,0,2023-02-19 13:59:47.207+00,2023-02-19 13:59:47.207+00
9349,mnandi,large bird with long neck and short legs,,ndege mkubwa mwenye shingo ndefu na miguu mifupi na rangi nyeupe tumboni anayeishi majini akitafuta samaki,,0,0,2023-02-19 13:59:47.207+00,2023-02-19 13:59:47.207+00
9350,mnara,tower| telecommunications tower| beacon,,jengo refu lililosimama wima lililojengwa kwa ajili ya kuweka mitambo ya simu au ya matangazo ya redio na televisheni| kitu kirefu kilichosimamishwa kwa ajili ya kuonyeshea ishara,,0,0,2023-02-19 13:59:47.207+00,2023-02-19 13:59:47.207+00
9351,mnaraha,plant with wide flowers used as medicine for various diseases like asthma,,mmea ulio na maua mapana yanayotumiwa kama dawa ya maradhi mbalimbali kwa mfano pumu,,0,0,2023-02-19 13:59:47.207+00,2023-02-19 13:59:47.207+00
9352,mnasaba,family relationship,,uhusiano kati ya watu wa familia au koo tofauti: Mimi sina mnasaba na yeye.,,0,0,2023-02-19 13:59:47.207+00,2023-02-19 13:59:47.207+00
9353,mnasihi,advisor,,mtu anayetoa nasaha au ushauri kwa mtu au kikundi cha watu,,0,0,2023-02-19 13:59:47.207+00,2023-02-19 13:59:47.207+00
9354,mnaso,trapping action,,"tendo la kunasa, hali ya kushikwa katika mtego au ulimbo",,0,0,2023-02-19 13:59:47.207+00,2023-02-19 13:59:47.207+00
9355,mnato,sticking state,,"tendo la kunata, hali ya kugandamana",,0,0,2023-02-19 13:59:47.207+00,2023-02-19 13:59:47.207+00
9356,mnavu,plant with wide leaves used as vegetables but with bitter taste,,mmea wenye majani mapana yanayotumiwa kama mboga lakini yenye ladha chungu,,0,0,2023-02-19 13:59:47.207+00,2023-02-19 13:59:47.207+00
9357,mnazaa,disgraceful matter,,"jambo la kumfedhehesha mtu, jambo la kumvunjia mtu heshima",,0,0,2023-02-19 13:59:47.207+00,2023-02-19 13:59:47.207+00
9358,mnazi,coconut tree| palm wine,,mmea mrefu usio na matawi wenye majani marefu yaliyo juu kileleni na ambao huzaa nazi| pombe inayogemwa kutoka kwenye mmea huu,,0,0,2023-02-19 13:59:47.207+00,2023-02-19 13:59:47.207+00
9359,mndewa,local area leader,jumbe,kiongozi wa eneo dogo la utawala kwa mfano mtaa,,0,0,2023-02-19 13:59:47.207+00,2023-02-19 13:59:47.207+00
9360,mndimu,lime tree,,mmea wa jamii ya mchungwa au mlimau wenye matunda madogo yenye ladha chachu,,0,0,2023-02-19 13:59:47.207+00,2023-02-19 13:59:47.207+00
9361,mndule,resting shelter for travelers,,kibanda cha kupumzikia wasafiri,,0,0,2023-02-19 13:59:47.207+00,2023-02-19 13:59:47.207+00
9362,mnenaji,talkative person,,"mtu mwenye tabia ya kuongea mara kwa mara, mtu anayezungumza",,0,0,2023-02-19 13:59:47.207+00,2023-02-19 13:59:47.207+00
9363,mnenguo,hip movement to drum rhythm,,uchezeshaji kiuno kufuatia mdundo wa ngoma,,0,0,2023-02-19 13:59:47.207+00,2023-02-19 13:59:47.207+00
9364,mneni,eloquent speaker,,mtu anayezungumza kwa ustadi mkubwa,,0,0,2023-02-19 13:59:47.207+00,2023-02-19 13:59:47.207+00
9365,mnepo,bending and straightening action,,"hali ya kitu kukunjika na kunyooka, tendo la kunepa",,0,0,2023-02-19 13:59:47.207+00,2023-02-19 13:59:47.207+00
9366,mneso,flexing action,,"tendo la kunesa, hali ya kupinda na kunyooka bila kuvunjika",,0,0,2023-02-19 13:59:47.207+00,2023-02-19 13:59:47.207+00
9367,mng'ao,shine,,mwangaza unaotokana na kitu kinachotoa nuru: Mng''ao wa bati uliumiza macho yake.,,0,0,2023-02-19 13:59:47.207+00,2023-02-19 13:59:47.207+00
9368,mng'ongo,large tree similar to fig tree with small leaves and small round fruits called ng'ongo,,mti mkubwa unaofanana na mkuyu wenye majani madogomadogo na matunda madogo ya mviringo yaitwayo ng''ongo ambayo huliwa,,0,0,2023-02-19 13:59:47.207+00,2023-02-19 13:59:47.207+00
9369,mngarengare,long,,"aina ya samaki wa rangi nyeusi na nyeupe, mrefu, mnene asiyekuwa na magamba",,0,0,2023-02-19 13:59:47.207+00,2023-02-19 13:59:47.207+00
9370,mngogwe,plant that produces white tomatoes that turn yellow when ripe,"nyanyachungu, nyanya  mshumaa",mmea unaozaa nyanya nyeupe ambazo zikiiva huwa manjano,,0,0,2023-02-19 13:59:47.207+00,2023-02-19 13:59:47.207+00
9371,mnguri,cobbler's hammer,ponda,nyundo inayotumiwa na mshona viatu,,0,0,2023-02-19 13:59:47.207+00,2023-02-19 13:59:47.207+00
9372,mngurumo,roar,,"sauti nzito kama ile itolewayo na simba, radi au eropleni: Mngurumo wa radi ulimwamsha mtoto.",,0,0,2023-02-19 13:59:47.207+00,2023-02-19 13:59:47.207+00
9373,mnimbi,medium-sized fish with shiny skin,mwananumbi,samaki mwenye ukubwa wa wastani ambaye ngozi yake hung''aa,,0,0,2023-02-19 13:59:47.207+00,2023-02-19 13:59:47.207+00
9374,mning'inio,hanging action,,"tendo la kuning''inia, hali ya kushikilia juu bila kugusa chini",,0,0,2023-02-19 13:59:47.207+00,2023-02-19 13:59:47.207+00
9375,mninga,hardwood tree,"mpagata, mtumbati, mkunguru",mti unaotoa mbao ngumu zitumikazo kutengenezea fanicha,,0,0,2023-02-19 13:59:47.207+00,2023-02-19 13:59:47.207+00
9376,mnju,piece of meat above a bird's head,undu,kipande cha nyama kilicho juu ya kichwa cha ndege,,0,0,2023-02-19 13:59:47.207+00,2023-02-19 13:59:47.207+00
9377,mno,excessively,,"kuzidi mipaka, kupita kiasi: Hafai kuwa askari kwani ni mfupi mno.",,0,0,2023-02-19 13:59:47.207+00,2023-02-19 13:59:47.207+00
9378,mnofu,boneless meat,,nyama isiyokuwa na mifupa: Bei ya mnofu ni kubwa kuliko ya nyama mchanganyiko.,,0,0,2023-02-19 13:59:47.207+00,2023-02-19 13:59:47.207+00
9379,mnoga,dried tobacco leaf,,jani la tumbaku ambayo imekwisha kukaushwa,,0,0,2023-02-19 13:59:47.207+00,2023-02-19 13:59:47.207+00
9380,mnoga,bleeding disease from the nose,,maradhi ya kutoka damu puani,,0,0,2023-02-19 13:59:47.207+00,2023-02-19 13:59:47.207+00
9381,mnoko,troublemaker| evil-hearted person,mchonganishi,mtu anayechonganisha watu| mtu mwenye roho mbaya,,0,0,2023-02-19 13:59:47.207+00,2023-02-19 13:59:47.207+00
9382,mnokoa,thorny tree with hooked thorns and leaves that emit bad odor when crushed,mkunungu,mti wenye majani ambayo yakifikichwa hutoa harufu mbaya na miba iliyopinda kama ndoana,,0,0,2023-02-19 13:59:47.207+00,2023-02-19 13:59:47.207+00
9383,mnong'ono,rumors| whisper,"fununu, tetesi, penyenye",habari  ambazo hazijathibitishwa| sauti ya chinichini ambayo haisikiki ya watu wanaoongea jambo wasilotaka wengine walisikie,,0,0,2023-02-19 13:59:47.207+00,2023-02-19 13:59:47.207+00
9384,mnufaishwa,beneficiary,,mtu anayefaidika na jambo fulani,,0,0,2023-02-19 13:59:47.208+00,2023-02-19 13:59:47.208+00
9385,mnukamavi,climbing plant with leaves that smell like feces,mmavimavi,mmea unaotambaa wenye majani yanayotoa harufu kama mavi,,0,0,2023-02-19 13:59:47.208+00,2023-02-19 13:59:47.208+00
9386,mnukauvundo,plant with leaves that emit bad odor when crushed,,mmea wenye majani ambayo hutoa harufu mbaya yakifikichwa na hutumiwa kama dawa ya degedege,,0,0,2023-02-19 13:59:47.208+00,2023-02-19 13:59:47.208+00
9387,mnukio,fragrance,,harufu iliyo nzuri kama marashi,,0,0,2023-02-19 13:59:47.208+00,2023-02-19 13:59:47.208+00
9388,mnuko,stench,"uvundo, harufu mbaya",ujaka,,0,0,2023-02-19 13:59:47.208+00,2023-02-19 13:59:47.208+00
9389,mnumanuma,witch| perceptive person| knowledgeable healer,"mchawi, mvumbuzi, mganga","mtu anayedhaniwa kuwa huwadhuru wengine kwa uchawi, mtu mshirikina| mtu mwenye kugundua vitu| mtu mwenye ujuzi wa kutibu",,0,0,2023-02-19 13:59:47.208+00,2023-02-19 13:59:47.208+00
9390,mnuna,younger sibling,,ndugu mdogo wa mtu,,0,0,2023-02-19 13:59:47.208+00,2023-02-19 13:59:47.208+00
9391,mnung'unikaji,complainer,,mtu anayelalamika na asiyeridhika na anachopata,,0,0,2023-02-19 13:59:47.208+00,2023-02-19 13:59:47.208+00
9392,mnung'uniko,complaint,,"hali ya kutoridhika, tendo la kunung''unika",,0,0,2023-02-19 13:59:47.208+00,2023-02-19 13:59:47.208+00
9393,mnunguri,snake bite healer,mkonokono,mganga anayetibu mtu aliyeumwa na nyoka,,0,0,2023-02-19 13:59:47.208+00,2023-02-19 13:59:47.208+00
9394,mnuni,grumbler,,mtu mwenye tabia ya kununanuna,,0,0,2023-02-19 13:59:47.208+00,2023-02-19 13:59:47.208+00
9395,mnuno,resentment| silent anger,,"hali ya kuchukia, ukaaji kimya baada ya kuchukizwa, tendo la kununa",,0,0,2023-02-19 13:59:47.208+00,2023-02-19 13:59:47.208+00
9396,mnunuaji,buyer,,mtu anayenunua vitu kwa ajili ya matumizi yake au ya wengine: Yeye ndiye mnunuaji wa nyama zinazoandaliwa kwenye hoteli ile.,,0,0,2023-02-19 13:59:47.208+00,2023-02-19 13:59:47.208+00
9397,mnunuzi,purchaser,,mtu anayepata kitu kinachouzwa kwa kulipa fedha,,0,0,2023-02-19 13:59:47.208+00,2023-02-19 13:59:47.208+00
9398,mnururisho,radiation,,hali ya kutoka mionzi ya mwanga,,0,0,2023-02-19 13:59:47.208+00,2023-02-19 13:59:47.208+00
9399,mnyaa,plant whose leaves are used for weaving mats,,"mmea ambao majani yake hutumiwa kusukia kili za kutengeneza majamvi, vikapu au kamba",,0,0,2023-02-19 13:59:47.208+00,2023-02-19 13:59:47.208+00
9400,mnyakuzi,confiscator,mnyang'anyi,mtu anayewapokonya watu vitu vyao,,0,0,2023-02-19 13:59:47.208+00,2023-02-19 13:59:47.208+00
9401,mnyama,animal| cruel person,,"kiumbe hai  ambacho kwa kawaida huwa na miguu minne kwa mfano ng''ombe, sungura na kadhalika| mtu mwenye tabia ya ukatili, mtu asiye na ubinadamu: Majambazi hao walikuwa wanyama kwani waliwaua wafanyabiashara wanne na kupora mali yao.",,0,0,2023-02-19 13:59:47.208+00,2023-02-19 13:59:47.208+00
9402,mnyamavu,silent person,,"mtu asiyependa kuzungumza sana, mtu anayependa kukaa kimya",,0,0,2023-02-19 13:59:47.208+00,2023-02-19 13:59:47.208+00
9403,mnyambuliko,word derivation,,uzalishaji wa maneno kwa kuambatisha vipande vya neno katika mzizi wa neno,,0,0,2023-02-19 13:59:47.208+00,2023-02-19 13:59:47.208+00
9404,mnyambuo,separation action,,tendo la kuchambua vitu vilivyoshikamana ili viachane,,0,0,2023-02-19 13:59:47.208+00,2023-02-19 13:59:47.208+00
9405,mnyang'anyi,robber,,mwizi anayeiba kwa kutumia nguvu au mabavu,,0,0,2023-02-19 13:59:47.208+00,2023-02-19 13:59:47.208+00
9406,mnyange,attractive person,"mtu nadhifu, mtanashati",mtu mwenye umbo la kuvutia,,0,0,2023-02-19 13:59:47.208+00,2023-02-19 13:59:47.208+00
9407,mnyanya,tomato plant,,mmea unaozaa nyanya; mmea unaozaa matunda ambayo yakiiva huwa mekundu au ya njano yanayotumiwa kuungia mboga au kutengenezea kachumbari,,0,0,2023-02-19 13:59:47.208+00,2023-02-19 13:59:47.208+00
9408,mnyanyasaji,oppressor,mdhalilishaji,mtu anayekandamiza na kuonea wengine,,0,0,2023-02-19 13:59:47.208+00,2023-02-19 13:59:47.208+00
9409,mnyanyuo,lifting action,,"tendo la kunyanyua, hali ya kuinua kitu na kukipandisha juu",,0,0,2023-02-19 13:59:47.208+00,2023-02-19 13:59:47.208+00
9410,mnyapara,work supervisor| caravan leader,msimamizi,mtu anayesimamia kazi ili kuhakikisha kuwa inafanywa kama inavyotakiwa| kiongozi wa msafara wa watu wanaotembea kwa miguu,,0,0,2023-02-19 13:59:47.208+00,2023-02-19 13:59:47.208+00
9411,mnyara,leafless plant with small shoots on branches and white sap,,mmea usio na majani ila vijitawi vidogo vinavyochipua kwenye matawi na wenye utomvu mweupe,,0,0,2023-02-19 13:59:47.208+00,2023-02-19 13:59:47.208+00
9412,mnyegea,tree with wide leaves that produces long hanging fruits,"mvungunya, mwegea",mti wenye majani mapana unaozaa matunda marefu yanayoning''inia kwenye kamba ndefu kutoka kwenye tawi,,0,0,2023-02-19 13:59:47.208+00,2023-02-19 13:59:47.208+00
9413,mnyegeo,itching sensation,,hali ya mwili kujisikia kuwashwa na kutaka kujikuna katika sehemu za mwili kwa mfano kidonda,,0,0,2023-02-19 13:59:47.208+00,2023-02-19 13:59:47.208+00
9414,mnyela,oppressed person,,"mtu anayeonewa na wenzake, mtu mnyonge",,0,0,2023-02-19 13:59:47.208+00,2023-02-19 13:59:47.208+00
9415,mnyengeo,irritation,mwasho,hali ya kuwashwa,,0,0,2023-02-19 13:59:47.208+00,2023-02-19 13:59:47.208+00
9416,mnyengeresho,arousal,,"hali ya kutia nyege, tendo la kutia nyege",,0,0,2023-02-19 13:59:47.208+00,2023-02-19 13:59:47.208+00
9417,mnyenyekeo,humility,utiifu,hali ya kunyenyekea,,0,0,2023-02-19 13:59:47.208+00,2023-02-19 13:59:47.208+00
9418,mnyenyekevu,humble person,,"mtu mwenye tabia ya kunyenyekea, mtu mtiifu",,0,0,2023-02-19 13:59:47.208+00,2023-02-19 13:59:47.208+00
9419,mnyeo,desire to scratch an itching wound,,hamu ya kutaka kujikuna kidonda kinachotaka kupona,,0,0,2023-02-19 13:59:47.208+00,2023-02-19 13:59:47.208+00
